dst_port,protocol,duration,total_bytes,total_packets,fwd_pkts,fwd_bytes,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_min,fwd_pkt_len_max,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_syn,fwd_ack,fwd_fin,fwd_rst,fwd_psh,fwd_urg,bwd_pkts,bwd_bytes,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_min,bwd_pkt_len_max,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_syn,bwd_ack,bwd_fin,bwd_rst,bwd_psh,bwd_urg,bytes_per_second,packets_per_second,fwd_bytes_per_second,bwd_bytes_per_second,down_up_ratio,flow_pkt_asymmetry,flow_byte_asymmetry,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_q1,pkt_len_q3,pkt_len_skew,pkt_len_entropy,small_pkt_ratio,large_pkt_ratio,iat_mean,iat_std,iat_min,iat_max,burstiness,burst_count,mean_burst_duration,direction_switches,src_port_ephemeral,is_well_known_dst_port,is_complete_handshake,handshake_ratio,has_tls,tls_version,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,fingerprint_source,has_sni,cipher_suite,dns_query_count,dns_query_types,dns_unique_queries,http_request_count,http_unique_hosts,http_unique_uris,label,fingerprint_final,fingerprint_method
443,TCP,3.109612,4942,18,8,994,124.25,90.1121,54.0,331.0,0.444223,1.076428,0.000208,3.080845,1,7,0,0,4,0,10,3948,394.8,459.5861,54.0,1514.0,0.3455,0.954014,1e-05,3.04362,1,9,1,1,5,0,1589.2658,5.7885,319.654,1269.6118,3.9678,-0.1111,-0.5977,274.5556,372.8625,54.0,1514.0,57.0,295.25,2.1385,3.0386,0.5556,0.0556,0.182918,0.715246,1e-05,3.04362,3.9102,2,0.032996,9,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,3.053889,4311,18,9,1068,118.6667,90.3364,54.0,331.0,0.381723,0.927891,0.000148,2.830605,1,8,1,0,4,0,9,3243,360.3333,472.0261,54.0,1514.0,0.381708,0.9277,0.000197,2.83008,1,8,0,1,4,0,1411.6427,5.8941,349.718,1061.9246,3.0337,0.0,-0.5045,239.5,360.6735,54.0,1514.0,54.0,185.0,2.5477,2.856,0.6111,0.0556,0.179641,0.664298,3.6e-05,2.83008,3.6979,2,0.111904,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,3.070224,4311,18,9,1068,118.6667,90.3364,54.0,331.0,0.383778,1.005277,0.000139,3.043414,1,8,1,0,4,0,9,3243,360.3333,472.0261,54.0,1514.0,0.383737,1.005145,3.4e-05,3.043022,1,9,1,0,4,0,1404.1321,5.8628,347.8574,1056.2747,3.0337,0.0,-0.5045,239.5,360.6735,54.0,1514.0,54.0,185.0,2.5477,2.856,0.6111,0.0556,0.180601,0.715627,1.2e-05,3.043022,3.9625,2,0.013601,12,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,3.094397,4311,18,9,1068,118.6667,90.3364,54.0,331.0,0.3868,1.007003,0.000125,3.050977,1,8,1,0,4,0,9,3243,360.3333,472.0261,54.0,1514.0,0.383504,1.007985,3.3e-05,3.050356,1,9,1,0,4,0,1393.1632,5.817,345.1399,1048.0232,3.0337,0.0,-0.5045,239.5,360.6735,54.0,1514.0,54.0,185.0,2.5477,2.856,0.6111,0.0556,0.182023,0.717114,3.3e-05,3.050356,3.9397,2,0.022021,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.811241,4311,18,9,1068,118.6667,90.3364,54.0,331.0,0.101385,0.197056,0.000126,0.593557,1,8,1,0,4,0,9,3243,360.3333,472.0261,54.0,1514.0,0.101391,0.196971,4.5e-05,0.593303,1,8,0,1,4,0,5314.0805,22.1882,1316.5015,3997.579,3.0337,0.0,-0.5045,239.5,360.6735,54.0,1514.0,54.0,185.0,2.5477,2.856,0.6111,0.0556,0.04772,0.14427,4.4e-05,0.593303,3.0233,2,0.108969,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.359747,4311,18,9,1068,118.6667,90.3364,54.0,331.0,0.044968,0.111699,0.000162,0.340243,1,8,1,0,4,0,9,3243,360.3333,472.0261,54.0,1514.0,0.044937,0.111617,0.000108,0.339988,1,9,1,0,4,0,11983.4217,50.0352,2968.753,9014.6686,3.0337,0.0,-0.5045,239.5,360.6735,54.0,1514.0,54.0,185.0,2.5477,2.856,0.6111,0.0556,0.021162,0.07978,4.5e-05,0.339988,3.77,1,0.359747,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.389623,4388,19,10,1127,112.7,84.3861,54.0,331.0,0.04327,0.093371,0.000121,0.3024,1,9,2,0,5,0,9,3261,362.3333,473.0861,54.0,1514.0,0.048678,0.097839,0.000193,0.302837,1,8,1,1,4,0,11262.1688,48.7651,2892.5397,8369.6291,2.891,0.0526,-0.4863,230.9474,353.9766,54.0,1514.0,54.0,166.0,2.63,2.8581,0.6316,0.0526,0.021646,0.069451,2.8e-05,0.3024,3.2085,1,0.389623,11,1,1,1,0.1053,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.369985,4275,17,9,1105,122.7778,88.1145,54.0,331.0,0.04624,0.096568,0.000135,0.297571,1,8,2,0,5,0,8,3170,396.25,491.359,54.0,1514.0,0.052832,0.101735,3.2e-05,0.29815,1,7,0,1,3,0,11554.5225,45.9478,2986.6076,8567.9149,2.8662,0.0588,-0.483,251.4706,369.2673,54.0,1514.0,54.0,188.0,2.4325,2.9398,0.5882,0.0588,0.023124,0.072059,3.2e-05,0.297571,3.1162,1,0.369985,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.370014,4275,17,9,1105,122.7778,88.1145,54.0,331.0,0.04624,0.097132,0.000164,0.299127,1,8,2,0,5,0,8,3170,396.25,491.359,54.0,1514.0,0.052847,0.102329,3.6e-05,0.299595,1,7,0,1,3,0,11553.6169,45.9442,2986.3735,8567.2434,2.8662,0.0588,-0.483,251.4706,369.2673,54.0,1514.0,54.0,188.0,2.4325,2.9398,0.5882,0.0588,0.023126,0.072458,3.6e-05,0.299127,3.1332,1,0.370014,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.280002,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.034986,0.064018,0.000158,0.197119,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.034985,0.063794,4.7e-05,0.19657,1,8,0,1,4,0,15460.6039,64.2853,3814.2585,11646.3454,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.016471,0.047079,4e-05,0.196459,2.8583,1,0.280002,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.289746,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.036207,0.064812,0.000186,0.200489,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.036205,0.06461,0.000389,0.200113,1,8,0,1,4,0,14940.6722,62.1234,3685.987,11254.6851,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.017044,0.047824,4.7e-05,0.200019,2.8059,1,0.289746,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.390657,4420,19,10,1159,115.9,86.1016,54.0,331.0,0.043394,0.094303,0.000126,0.305301,1,9,2,0,5,0,9,3261,362.3333,473.0861,54.0,1514.0,0.048818,0.098848,0.000178,0.305754,1,9,1,0,4,0,11314.2731,48.636,2966.797,8347.4762,2.8112,0.0526,-0.4756,232.6316,353.6348,54.0,1514.0,54.0,182.0,2.6239,2.8581,0.6316,0.0526,0.021703,0.070105,3.9e-05,0.305301,3.2302,1,0.390657,9,1,1,1,0.1053,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.072436,4296,18,9,1036,115.1111,88.6234,54.0,331.0,0.009054,0.018022,0.000127,0.0553,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.009027,0.017925,2.9e-05,0.054959,1,9,1,0,4,0,59307.5267,248.4952,14302.2806,45005.246,3.1437,0.0,-0.5177,238.6667,362.0221,54.0,1514.0,54.0,177.0,2.5335,2.856,0.6111,0.0556,0.004261,0.013076,2.9e-05,0.054959,3.0688,1,0.072436,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.086892,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.010861,0.01916,0.000137,0.056218,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.010837,0.018994,1.8e-05,0.055405,1,9,1,0,4,0,49808.9583,207.1537,12291.12,37517.8383,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.005111,0.014025,1.8e-05,0.055405,2.7439,1,0.086892,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.37034,4436,20,10,1122,112.2,87.869,54.0,331.0,0.041137,0.092309,0.000112,0.297924,1,9,2,0,4,0,10,3314,331.4,458.1601,54.0,1514.0,0.041137,0.092396,3.3e-05,0.298226,1,10,1,0,4,0,11978.1822,54.0044,3029.6484,8948.5338,2.951,0.0,-0.4941,221.8,347.6032,54.0,1514.0,54.0,179.0,2.7073,2.6955,0.65,0.05,0.019492,0.06675,3.3e-05,0.297924,3.4246,1,0.37034,11,1,1,1,0.1,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.079933,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.009992,0.018557,0.000146,0.056165,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.009944,0.018471,3.3e-05,0.055796,1,9,1,0,4,0,54145.3467,225.1886,13361.19,40784.1567,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.004702,0.013579,3.3e-05,0.055796,2.888,1,0.079933,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.269863,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.033724,0.064385,0.000153,0.197585,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.03372,0.064418,4.4e-05,0.197719,1,8,0,1,4,0,16037.7673,66.7005,3957.5637,12080.2037,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.015874,0.047248,4.4e-05,0.197585,2.9764,1,0.269863,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.084659,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.010582,0.018723,0.000167,0.055364,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.010555,0.018682,8.4e-05,0.055095,1,9,1,0,4,0,51122.7394,212.6177,12615.3156,38507.4239,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.00498,0.013818,4.5e-05,0.055095,2.7748,1,0.084659,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.084992,4296,18,9,1036,115.1111,88.6234,54.0,331.0,0.010624,0.018824,0.000145,0.055608,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.010586,0.018829,1.9e-05,0.055231,1,9,1,0,4,0,50545.9338,211.7846,12189.3825,38356.5512,3.1437,0.0,-0.5177,238.6667,362.0221,54.0,1514.0,54.0,177.0,2.5335,2.856,0.6111,0.0556,0.005,0.013866,1.9e-05,0.055231,2.7734,1,0.084992,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.3701,4436,20,10,1122,112.2,87.869,54.0,331.0,0.041115,0.091652,0.000176,0.296087,1,9,2,0,4,0,10,3314,331.4,458.1601,54.0,1514.0,0.041096,0.091755,3.4e-05,0.296427,1,9,1,1,4,0,11985.9497,54.0394,3031.6131,8954.3367,2.951,0.0,-0.4941,221.8,347.6032,54.0,1514.0,54.0,179.0,2.7073,2.6955,0.65,0.05,0.019479,0.066311,3.4e-05,0.296087,3.4043,1,0.3701,11,1,1,1,0.1,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.076407,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.009551,0.017698,0.000143,0.053277,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.009521,0.017671,4.1e-05,0.053071,1,9,1,0,4,0,56644.0248,235.5805,13977.7769,42666.2479,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.004495,0.01299,2.3e-05,0.053071,2.8902,1,0.076407,12,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.093305,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.011663,0.019942,0.000161,0.05609,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.01163,0.01994,3.2e-05,0.055871,1,9,1,0,4,0,46385.5099,192.9157,11446.3319,34939.178,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.005489,0.014815,3.2e-05,0.055871,2.6992,1,0.093305,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.085319,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.010665,0.018828,0.000153,0.055696,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.010635,0.018724,0.000262,0.05526,1,9,1,0,4,0,50727.2706,210.9729,12517.7276,38209.543,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.005019,0.013862,2.1e-05,0.05526,2.762,1,0.085319,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.081537,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.010192,0.018172,0.000141,0.053517,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.010169,0.018099,3.9e-05,0.053188,1,9,1,0,4,0,53080.1968,220.7587,13098.348,39981.8488,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.004796,0.013383,3.9e-05,0.053188,2.7903,1,0.081537,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.380303,4297,18,9,1036,115.1111,88.6234,54.0,331.0,0.047521,0.100625,0.000188,0.309824,1,8,2,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.047517,0.10072,3.8e-05,0.310094,1,8,0,1,4,0,11298.8854,47.3307,2724.1436,8574.7417,3.1446,0.0,-0.5178,238.7222,362.0939,54.0,1514.0,54.0,177.0,2.5324,2.856,0.6111,0.0556,0.022371,0.072978,3.8e-05,0.309824,3.2622,1,0.380303,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.085348,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.010669,0.019039,0.00012,0.055975,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.010646,0.018944,8.5e-05,0.055581,1,9,1,0,4,0,50721.7509,210.9013,12513.4742,38208.2767,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.00502,0.014009,6.5e-05,0.055581,2.7904,1,0.085348,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.269655,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.033696,0.064671,0.000116,0.198518,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.033681,0.064692,2.9e-05,0.198593,1,8,0,1,4,0,16053.8466,66.752,3960.6163,12093.2302,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.015862,0.047425,1.4e-05,0.198504,2.9899,1,0.269655,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.08725,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.010906,0.019003,0.000138,0.055945,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.010866,0.018958,0.000168,0.055608,1,9,1,0,4,0,49616.0459,206.3037,12240.6877,37375.3582,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.005132,0.01404,4.8e-05,0.055608,2.7356,1,0.08725,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.074276,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.009285,0.018413,0.000122,0.056587,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.009248,0.018327,6.1e-05,0.056278,1,9,1,0,4,0,58282.6216,242.3394,14378.8034,43903.8182,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.004369,0.013375,5.7e-05,0.056278,3.0611,1,0.074276,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.073732,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.009216,0.018277,0.00013,0.056113,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.009183,0.018235,3e-05,0.055916,1,9,1,0,4,0,58712.635,244.1274,14484.8912,44227.7437,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.004337,0.013303,3e-05,0.055916,3.0673,1,0.073732,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.273513,4187,16,8,982,122.75,91.163,54.0,331.0,0.039067,0.068655,0.000193,0.201172,1,7,0,0,4,0,8,3205,400.625,493.3452,54.0,1514.0,0.03905,0.069011,6.5e-05,0.202079,1,7,1,1,3,0,15308.2303,58.4981,3590.3229,11717.9074,3.2604,0.0,-0.5309,261.6875,380.9904,54.0,1514.0,54.0,223.75,2.2928,2.9056,0.5625,0.0625,0.018234,0.050722,4.3e-05,0.201015,2.7817,1,0.273513,9,1,1,1,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.070476,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.00881,0.017494,0.000123,0.05358,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.008779,0.016999,9.5e-05,0.05217,1,9,1,0,4,0,61396.7875,255.4061,15154.095,46242.6925,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004146,0.012434,2.1e-05,0.05217,2.9992,1,0.070476,12,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.07131,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.008914,0.017413,0.000174,0.053533,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.008833,0.017304,1.7e-05,0.052909,1,9,1,0,4,0,60678.7267,252.419,14976.8616,45701.8651,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004195,0.012589,1.7e-05,0.052909,3.0011,1,0.07131,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.269502,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.033677,0.065396,0.000117,0.201046,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.033655,0.065391,3.5e-05,0.201088,1,8,0,1,4,0,16055.5395,66.7899,3962.8648,12092.6746,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.015853,0.047869,3.5e-05,0.201004,3.0195,1,0.269502,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
